230.417,-4.98944,231.073,-5.19588,231.087,-5.52847,231.194,-5.79404,231.358,-5.8483,231.43,-5.86897,231.392,-6.03388,231.312,-6.27017,231.248,-6.45352,231.235,-6.61796,231.201,-6.86794,231.116,-7.20139,231.097,-7.52972,231.227,-7.82122,231.402,-8.07112,231.535,-8.2484
229.735,-3.16536,230.312,-3.48208,230.392,-3.74062,230.556,-4.03329,230.751,-4.38735,230.838,-4.68444,230.785,-4.85264,230.721,-5.00525,230.744,-5.24197,230.807,-5.52058,230.86,-5.73177,230.904,-5.82584,230.98,-5.91982,231.058,-6.12526,231.07,-6.39731,231.012,-6.66046
229.387,-5.14514,230.034,-5.36051,230.134,-5.52389,230.227,-5.72076,230.396,-5.96504,230.647,-6.2571,230.788,-6.54401,230.706,-6.71977,230.587,-6.88253,230.559,-7.13288,230.525,-7.38813,230.427,-7.5883,230.345,-7.78952,230.404,-7.99265,230.564,-8.0922,230.629,-8.11128
228.78,-5.47488,229.273,-5.72673,229.334,-6.09847,229.514,-6.48966,229.649,-6.79208,229.649,-6.94574,229.517,-7.00907,229.402,-7.14453,229.442,-7.38667,229.556,-7.60822,229.638,-7.79165,229.729,-8.03289,229.792,-8.34751,229.8,-8.64685,229.838,-8.83059,229.898,-8.92881
228.304,-2.02302,228.974,-2.28234,229.036,-2.4591,229.005,-2.65416,228.929,-2.88862,228.894,-3.11098,228.947,-3.31687,229.071,-3.50837,229.207,-3.672,229.287,-3.78433,229.309,-3.89595,229.281,-4.123,229.262,-4.4566,229.333,-4.76011,229.436,-5.02224,229.411,-5.26855
227.336,-9.22299,228.05,-9.4078,228.076,-9.6045,228.022,-9.83509,227.976,-10.0058,227.938,-10.1369,227.896,-10.3418,227.957,-10.6341,228.14,-10.8676,228.319,-10.9641,228.432,-11.0733,228.525,-11.2956,228.573,-11.5499,228.513,-11.7981,228.423,-12.0592,228.419,-12.2867
226.878,0.991318,227.543,0.829826,227.587,0.61718,227.617,0.38102,227.612,0.130219,227.544,-0.141876,227.428,-0.434135,227.385,-0.747078,227.478,-1.09016,227.639,-1.44833,227.79,-1.75922,227.915,-1.99635,227.987,-2.22038,227.933,-2.48389,227.771,-2.72118,227.665,-2.84025
225.767,-5.45106,226.41,-5.71173,226.533,-6.01872,226.612,-6.27292,226.676,-6.52825,226.734,-6.83723,226.75,-7.18693,226.759,-7.4779,226.821,-7.64939,226.931,-7.81874,227.051,-8.08627,227.116,-8.36925,227.091,-8.60809,227.017,-8.82366,227.004,-9.04959,227.084,-9.28796
225.44,1.77702,226.083,1.44214,226.098,1.20483,226.126,0.985779,226.251,0.694611,226.426,0.444717,226.542,0.319389,226.502,0.220345,226.342,0.0327225,226.215,-0.220642,226.267,-0.440178,226.442,-0.59478,226.583,-0.766228,226.626,-0.984154,226.638,-1.17145,226.62,-1.25081
224.743,-6.848,225.387,-7.09811,225.423,-7.36753,225.477,-7.64236,225.491,-7.93148,225.434,-8.21173,225.434,-8.41942,225.595,-8.61862,225.824,-8.9071,225.935,-9.16028,225.867,-9.31472,225.771,-9.53725,225.771,-9.8859,225.838,-10.1987,225.882,-10.3753,225.84,-10.4775
224.282,0.639023,225.009,0.446976,225.066,0.34259,225.028,0.206245,225.031,-0.00798798,225.143,-0.243172,225.275,-0.472282,225.323,-0.667267,225.251,-0.885025,225.169,-1.19643,225.181,-1.57868,225.204,-1.94581,225.131,-2.26102,225.037,-2.47518,225.013,-2.55418,225.034,-2.56612
223.396,-6.37556,224.081,-6.41335,224.213,-6.53751,224.205,-6.78706,224.109,-7.04778,224.114,-7.32255,224.244,-7.61935,224.335,-7.8966,224.403,-8.15537,224.538,-8.4165,224.617,-8.64212,224.462,-8.80992,224.256,-8.92986,224.281,-8.9707,224.501,-8.98839,224.66,-9.18324
222.935,2.07571,223.344,1.92472,223.299,1.55685,223.337,1.10611,223.471,0.793167,223.656,0.645325,223.799,0.458969,223.867,0.187469,223.899,-0.0552292,223.936,-0.252632,223.966,-0.46331,224.003,-0.698914,224.015,-0.940224,223.954,-1.16828,223.903,-1.38212,223.948,-1.58643
222.661,-8.1921,223.206,-8.50454,223.138,-8.69189,223.074,-8.83175,223.046,-8.96662,223.129,-9.12149,223.301,-9.39032,223.445,-9.74525,223.494,-10.0505,223.432,-10.3378,223.35,-10.6365,223.396,-10.8632,223.561,-10.9916,223.647,-11.1298,223.523,-11.3282,223.272,-11.5437
221.715,-2.86549,222.349,-3.01746,222.347,-3.35429,222.299,-3.77181,222.309,-4.1317,222.456,-4.31093,222.644,-4.34237,222.726,-4.43362,222.734,-4.64292,222.799,-4.85696,222.893,-5.04016,222.956,-5.24986,222.997,-5.56837,223.045,-5.96143,223.127,-6.28053,223.228,-6.4641
